PM10_out,Wind_Direction,PM10_in,blower_rpm,NO2,Humidity,Temperature,datetime,Location_Type,device_id,CO2_in,humidity_in,total_pressure_after_blower,sprinkler_ok,temp_out,CO,PM2.5,SO2,tank_pressure,VOCs,PM10,CO2,humidity_out,PM2_5_out,latitude,chemical_level,chemical_temp,chemical_pH,longitude,CO2_out,power_source,PM5_in,PM5_out,atm_pressure,CH4,PM2_5_in,NOx,temp_in
179.7444092,297,33.85638377,1490.112884,55.5867991,63.80221774,28.2089812,1/5/2000 13:00,Urban,DEVICE_001,593.0053616,80.01864063,77.72575969,0,32.67778924,2.164657893,26.71071919,2.882721301,3.948910709,81.26330919,62.45216219,423.9482574,82.52179439,72.4591998,12.9716,79.33706084,48.69614222,8.632467725,77.5946,653.1244244,grid,106.655276,79.76662396,962.265524,1.683752965,22.69802923,82.07834449,33.19021537
132.578021,169,72.15526152,984.4269168,35.84630953,45.82317557,33.95510743,1/5/2000 14:00,Industrial,DEVICE_001,746.0355894,78.88026028,58.9380646,0,21.43813435,3.927688336,77.84231344,21.23748898,3.798852309,217.513643,135.9241762,508.4402632,72.26961818,57.3704141,12.9716,54.96565708,57.73193589,7.254394799,77.5946,379.2046758,grid,15.50369958,94.45435918,1010.673925,2.182182361,98.82080937,164.3101116,35.92482901
165.488278,241,49.01983171,1021.209401,32.99168321,53.55303036,28.43596473,1/5/2000 15:00,Urban,DEVICE_001,642.8948161,66.70986121,140.653898,0,38.18011178,2.909786523,32.24676776,6.605803236,1.985082936,68.79103697,71.27063981,411.7180602,57.23079383,64.57176512,12.9716,37.46930771,41.11088836,8.7330471,77.5946,559.57651,grid,121.9174558,41.8165475,969.7735121,1.847895492,30.81066576,118.6791306,25.43892079
32.42664864,76,187.3455774,1010.534904,86.39906358,42.70651543,30.62010989,1/5/2000 16:00,Industrial,DEVICE_001,589.8310039,52.40747671,164.5538404,1,39.15533316,2.255618848,73.29280306,13.44079936,4.613631023,154.3275007,108.278858,485.1990616,62.43665966,5.858261148,12.9716,97.63683238,41.60116769,8.979491217,77.5946,458.1102583,grid,97.90605453,86.13018985,1016.532142,2.667622226,30.7390257,147.5922286,33.84717845
80.26202754,352,165.4616683,1436.393826,94.58675208,37.56974749,32.59283928,1/5/2000 17:00,Industrial,DEVICE_001,495.9501889,45.32018243,128.5102056,1,21.55424837,3.398288155,78.67576927,28.38850407,1.417485832,133.3923527,171.5941868,532.5679325,80.9760105,53.60896126,12.9716,69.70263499,38.44134272,6.31827615,77.5946,561.4119447,solar,21.44626447,107.2958186,990.7135605,2.386261678,66.75205863,125.889763,25.28123969
76.46656246,199,134.0126762,1292.575531,27.77762203,48.1344231,28.79622558,1/5/2000 18:00,Urban,DEVICE_001,499.8508609,36.35245909,84.0158938,1,30.6472047,2.24669165,18.68499179,2.955129241,4.930752958,121.5989185,83.71431442,429.6540797,58.80809638,87.57783854,12.9716,46.74137674,33.03560574,6.699159564,77.5946,554.9595074,solar,132.3010074,82.12338397,980.5629933,1.839233509,73.18809251,64.07083098,38.78136959
134.416158,332,176.8629062,991.2625699,27.66531899,68.72875854,28.63822544,1/5/2000 19:00,Urban,DEVICE_001,651.2691298,51.29386101,149.9782965,1,26.06728564,1.869750719,39.62626335,6.389995802,4.440991244,118.9308568,91.76783924,437.2683384,52.39244215,55.90977573,12.9716,35.24169018,39.02620124,8.851139254,77.5946,611.9651613,solar,138.9221361,148.6399239,990.6062184,1.819286744,71.7099139,70.68491858,32.72748563
84.07239922,117,164.6609738,1164.194051,9.051192291,79.22493886,27.15345826,1/5/2000 20:00,Rural,DEVICE_001,797.3627125,54.79035103,62.01585899,1,27.85678153,1.49199244,60.73452276,10.49828128,3.751594582,92.49765097,82.49931374,393.8361197,59.59484958,89.20520873,12.9716,75.79926847,44.11230129,8.874983059,77.5946,510.5467207,solar,18.55091438,95.58783187,986.168887,1.817360219,15.5209863,26.73163707,26.490236
46.7312207,150,53.5826106,1269.178815,43.93317839,41.08481142,31.91340463,1/5/2000 21:00,Urban,DEVICE_001,647.8276354,70.54937551,116.2750557,0,23.59302436,2.066770452,47.130977,5.384098233,4.754999553,73.81767072,62.1257537,418.4753016,64.74778824,31.79718091,12.9716,31.7965101,59.43966289,6.293121826,77.5946,423.9217023,grid,48.76287074,61.93631976,1003.114338,1.941621735,105.9079992,157.9832385,25.39023725
127.3640736,100,180.6606197,950.078451,17.53995663,79.76474044,30.51547232,1/5/2000 22:00,Rural,DEVICE_001,601.0025378,69.48958946,74.50501376,0,31.56144204,1.655431442,35.56812647,5.793266788,3.889244673,46.17773518,46.03780684,414.9299952,41.34465923,98.51133052,12.9716,25.45389901,57.51058237,6.044995501,77.5946,576.6737456,grid,122.8681792,118.1012839,969.7747246,1.998785818,35.5440049,11.63794627,23.8185317
166.5891057,162,117.0816035,1429.449821,35.5903549,59.56205012,32.09979773,1/5/2000 23:00,Industrial,DEVICE_001,678.7927296,34.20648838,77.66885766,1,39.15958706,4.241948753,80.39183647,27.38073055,1.761827988,182.507547,70.62914168,505.2053112,84.05446382,72.66959265,12.9716,57.68505001,54.48611833,6.48330007,77.5946,723.591298,solar,114.7563567,33.86475162,974.7135274,2.39158427,19.89421595,176.5934459,33.89281918
88.782229,24,165.3392279,1382.162121,69.86321505,40.24515882,34.11562061,1/6/2000 0:00,Industrial,DEVICE_001,559.3425255,53.71555893,80.34409237,0,30.06145201,2.982481129,88.04764765,25.42947783,2.768624552,164.240947,102.0306404,516.355326,70.45121693,29.23775643,12.9716,36.09886534,55.56522143,8.98803835,77.5946,648.8055026,solar,35.83294271,63.83221392,1012.586601,2.917062265,107.2060292,150.8454347,24.37431226
43.80836872,315,181.296434,1203.124064,-1.942140413,76.28315578,28.42615283,1/6/2000 1:00,Rural,DEVICE_001,377.0640542,40.90673203,108.0060586,0,21.65829163,1.335171018,35.40553295,7.7839246,1.286012097,98.28022884,76.32786326,393.0169513,67.99613504,32.22285472,12.9716,66.60146304,38.71396733,6.53999885,77.5946,502.2655397,solar,39.30890527,58.57425305,1016.251956,2.131503921,114.8999223,39.507963,31.90606532
55.40387552,82,77.24062549,1480.275969,7.186726074,58.92065145,32.12292854,1/6/2000 2:00,Rural,DEVICE_001,603.0335671,39.40876232,57.67253084,0,32.40002667,1.468368501,45.58864091,5.337540415,2.558629689,106.9582265,65.84739256,375.197159,35.96977357,77.22350343,12.9716,20.61448074,46.29777309,7.50764282,77.5946,770.9853602,solar,61.86609439,70.45299332,1012.479076,2.129183565,104.144676,16.87720615,25.29270054
62.74699493,230,39.80934641,1150.656588,10.38783657,69.67171018,26.47800167,1/6/2000 3:00,Rural,DEVICE_001,780.931378,79.63812898,109.6690161,0,26.80445989,1.206797575,36.49048338,11.04234428,3.966412079,133.7070016,85.38029128,382.5671,66.25043629,100.4430532,12.9716,68.94469941,55.80266892,8.545253179,77.5946,760.4934071,solar,77.83321793,119.4491756,979.3613596,1.881434413,98.09434859,35.48529859,33.2393789
73.98156674,61,61.02832926,1490.466191,29.40614456,47.45740773,29.79636852,1/6/2000 4:00,Urban,DEVICE_001,428.8863241,32.514913,126.7561171,1,37.11850379,1.341522213,43.77078769,5.760717061,2.545773404,36.52357488,70.10347715,419.2514661,37.25763973,52.79719493,12.9716,35.49668752,35.7180306,6.061204832,77.5946,444.2067797,solar,96.55566801,77.7842245,1004.625585,1.883641323,80.35282777,142.8631767,36.29879457
135.7031127,182,96.87940195,1300.751999,11.01779909,75.33071248,34.18167585,1/6/2000 5:00,Rural,DEVICE_001,660.5022009,55.15097255,122.4941427,1,28.69356297,1.102357507,40.30122232,8.21769126,2.321176702,72.0342143,69.72652368,389.69061,34.72186051,34.70454935,12.9716,10.0218641,58.47049913,7.813466947,77.5946,367.7379133,solar,61.64790954,121.162023,983.3435013,1.607968398,68.34859762,38.63100226,35.56050486
128.1701872,47,167.2426579,1280.802764,17.6650704,74.26650385,28.49995849,1/6/2000 6:00,Rural,DEVICE_001,440.4201599,40.09221935,107.4176151,0,23.85679218,1.697838299,40.32484072,10.02380662,3.38142289,108.0263083,79.96899997,388.8334279,61.63865374,104.7063348,12.9716,21.42424519,36.63144248,6.831076347,77.5946,683.5889188,solar,74.75486026,90.70844644,984.8277897,2.093009092,15.00347739,40.91551424,35.21702662
145.2943751,86,174.931505,999.5729372,11.97142538,54.50507002,25.73974639,1/6/2000 7:00,Rural,DEVICE_001,591.122458,82.75981294,175.8719912,0,23.82211245,2.020696516,53.13511046,9.484190744,4.488818116,107.4823145,61.21759465,405.615112,54.16713204,81.96585355,12.9716,94.02538401,44.04330662,8.587004749,77.5946,722.4246176,solar,114.6459313,57.88972085,964.3276076,2.00640083,51.9721195,51.57308213,23.75444811
85.25035722,260,21.2513835,1429.156655,35.45179684,45.55586704,32.31562968,1/6/2000 8:00,Urban,DEVICE_001,393.5044023,63.4224308,71.79900386,1,35.37528361,1.509541279,32.71017139,3.395014534,1.19033277,105.9762265,61.35064256,406.7208193,65.32861621,56.52983104,12.9716,88.06191752,48.39218853,6.850383448,77.5946,785.5390547,grid,15.1356484,123.3970241,991.3791212,1.936053076,47.85917946,105.9240354,21.76769894
168.3195773,216,111.9345145,1156.493813,32.82514814,42.07762919,28.23907607,1/6/2000 9:00,Urban,DEVICE_001,552.6669213,43.88283818,125.8545116,0,25.31175197,2.087009278,47.55198484,5.059558526,2.541881739,63.04040245,62.82624012,422.4573398,35.35333008,61.10852246,12.9716,31.02481288,58.02368052,8.060267161,77.5946,750.4263773,solar,45.34117221,43.36055388,963.0295128,1.62772326,34.87168513,96.85152568,33.97897657
56.73577901,152,95.13398057,997.3400435,96.98907363,41.73846836,32.57925968,1/6/2000 10:00,Industrial,DEVICE_001,690.273498,60.14563723,59.30621254,0,35.34466788,2.402384426,71.24963042,23.72900626,1.632962967,167.8028752,120.7718388,507.184188,55.85898377,28.48949381,12.9716,80.05347141,29.78465096,8.022658897,77.5946,620.2406457,grid,109.868942,41.41361717,973.2095289,2.667046252,88.19331307,193.6685607,27.36694428
104.4273346,267,59.97940588,907.564512,64.46530832,61.3780598,35.27097003,1/6/2000 11:00,Industrial,DEVICE_001,506.4071859,73.88918158,60.67335183,0,24.11774622,2.967883453,92.90306363,21.57520245,3.781417003,145.0085001,77.40973852,540.8596905,40.4872029,77.08230246,12.9716,64.77144339,49.84523913,6.664480647,77.5946,588.5235526,grid,135.3289573,80.63040937,1009.852114,2.136262816,62.02570953,116.5657252,28.64692453
164.1689699,21,41.57576612,1235.85341,56.07345576,69.54009219,27.4063361,1/6/2000 12:00,Urban,DEVICE_001,649.210276,87.48708054,136.0798775,1,26.43372737,2.331440634,33.32878286,5.981949903,1.422898242,94.69755572,64.23869926,431.7347386,89.22600516,46.25538871,12.9716,97.38142403,40.83262345,6.1043976,77.5946,362.5284731,solar,81.6348419,46.51889443,964.4953066,1.836204312,14.32031483,93.78272185,20.62298186
52.42855659,117,80.77073085,1216.439773,33.1766937,58.35821516,31.70433358,1/6/2000 13:00,Urban,DEVICE_001,707.9524824,43.22676025,134.9027637,1,29.30973945,1.513125176,52.29891155,2.607805536,3.659231034,79.2052219,64.50288244,402.2738987,63.66901275,119.4991953,12.9716,43.62450936,30.74228562,7.227748721,77.5946,460.9954011,solar,84.49588794,11.27218489,954.98108,1.960689162,30.32106822,108.0622679,25.19152899
39.77536047,103,189.7237467,1331.612173,19.50114329,79.75429854,25.21986069,1/6/2000 14:00,Rural,DEVICE_001,767.2300188,83.17090633,181.7050269,0,38.86391699,1.399812784,66.73650034,6.75524361,2.144723483,111.9522499,81.22387942,389.8037651,71.24621166,60.22110426,12.9716,71.33145513,51.06427359,6.867579456,77.5946,556.8266383,grid,25.00408159,100.7616538,954.8305315,2.165690903,83.57475782,33.2865216,20.67352808
179.0631142,233,78.17652776,1434.154832,86.16930843,50.72477512,28.5735453,1/6/2000 15:00,Industrial,DEVICE_001,455.5889368,86.05824685,133.6810513,0,38.6346285,4.081168203,83.67527893,23.796055,1.795667255,167.5165888,116.0514092,518.9038745,49.52509684,60.87684471,12.9716,15.71821502,42.08889121,8.426933249,77.5946,632.826755,grid,72.63773136,81.55313501,1015.854916,2.705969802,13.75504884,111.1939277,37.58371545
81.7273393,226,113.3823119,947.6439508,44.19532444,66.58587341,29.20072763,1/6/2000 16:00,Urban,DEVICE_001,529.6921621,84.98523267,193.9686531,0,24.13743751,2.361190679,27.15101687,3.225015644,4.745410231,71.25083399,69.72420651,416.2716685,35.68433489,70.07295555,12.9716,45.66226121,46.43895283,8.401092565,77.5946,600.763325,solar,84.5664173,72.37249403,985.4844307,2.14539277,102.8887951,96.97629628,24.86793366
143.0966225,253,146.5434126,1338.897894,28.19217937,61.08830323,29.36635648,1/6/2000 17:00,Urban,DEVICE_001,418.587206,68.12486141,57.30422726,0,27.16438082,2.896077955,38.93911973,6.960969999,1.074098307,74.88237285,46.87461889,420.8110024,88.55225177,110.4269404,12.9716,96.74358951,32.91604274,7.371071857,77.5946,684.1861954,grid,43.94587051,145.375592,978.658845,1.756051939,61.94185061,89.59514993,31.14674339
24.56274877,172,85.45332843,1012.447166,40.65593846,55.60889731,29.01248012,1/6/2000 18:00,Urban,DEVICE_001,796.617576,67.78923927,64.70115272,0,22.98798777,2.227546368,60.12407577,7.180549013,2.751109088,51.58030878,54.91710495,411.8257482,47.17554212,97.09408148,12.9716,58.5082787,39.25095807,7.819536676,77.5946,475.8951189,solar,47.69405233,89.96788575,1006.761501,1.910654538,60.26745639,92.34116348,20.77958641
144.2084399,197,194.9207749,1414.906232,38.64757104,63.56954854,27.84661966,1/6/2000 19:00,Urban,DEVICE_001,767.1504356,54.19263799,56.60987924,0,30.19970159,2.094923918,30.68204211,5.96011916,1.08650797,52.69075956,46.70936319,425.7675807,55.42849111,56.87995803,12.9716,35.9091553,44.69417004,7.812778548,77.5946,604.2286734,solar,62.81978283,130.8804209,1008.507815,2.172361157,73.12689524,78.91848489,33.33694783
76.89823608,191,193.2405131,1391.438108,23.37773697,63.05541198,19.58134867,1/6/2000 20:00,Rural,DEVICE_001,592.9807086,75.14387294,77.79152755,1,29.21165101,1.266635058,48.64536371,11.35958337,2.934372192,118.3723376,45.21955227,376.9909824,68.9918353,87.65041559,12.9716,20.82438668,36.19643257,8.481474445,77.5946,389.6640095,solar,12.80996769,29.52303307,973.2533723,1.719958991,99.83831108,37.1799031,26.46054692
30.03335365,30,65.32081325,1224.476253,13.10772974,54.06062247,24.70641292,1/6/2000 21:00,Rural,DEVICE_001,728.9149825,61.8776411,131.1905166,1,38.01520325,1.860070795,31.66304385,2.257434674,3.004189511,95.9773773,69.07040521,397.7810919,31.48183786,72.41708236,12.9716,73.31755062,27.93490159,7.275007242,77.5946,536.1494856,grid,55.09108318,89.68890484,998.553264,2.070955696,44.99805891,32.05686375,37.95838374
129.7662971,337,109.5047311,1326.145679,55.6959308,36.39501759,32.66149823,1/6/2000 22:00,Industrial,DEVICE_001,584.4310898,70.64628427,146.8358272,0,38.60010756,2.663858338,79.19383237,14.65374703,2.286649886,91.90443796,136.2591422,514.2817223,78.61554783,61.6222106,12.9716,68.03704391,58.46561969,6.826340039,77.5946,687.5723748,grid,39.60272098,131.5171477,1003.978597,2.552174825,82.97185754,121.3781476,37.76236378
63.34468689,304,74.15809577,1088.610068,37.18672443,45.94292898,27.49142115,1/6/2000 23:00,Urban,DEVICE_001,630.6135596,55.70747423,56.83777369,1,27.67134782,1.218727072,10.7575974,5.133981434,1.52864711,90.31878435,73.26068095,414.7094732,62.1946914,27.11631387,12.9716,43.65448422,40.4587016,6.795104754,77.5946,662.030384,solar,55.8496293,91.63480602,995.8255481,1.958852936,70.05917586,118.4210974,26.50581237
89.62530357,42,71.27128899,1182.700739,87.47109032,60.8041908,33.1233597,1/7/2000 0:00,Industrial,DEVICE_001,390.1059945,73.88978784,191.8956335,0,29.83475886,3.140398438,86.99644974,16.32704212,2.505550151,125.6924269,119.2871704,522.972747,46.69303122,58.3526703,12.9716,95.58472167,49.35681481,7.608576838,77.5946,795.7892317,grid,26.76669845,110.5219849,960.6116552,2.195253454,35.70825107,101.5460455,38.01921791
34.50454621,85,26.63965052,1392.982139,71.29215825,54.52920401,30.98053859,1/7/2000 1:00,Industrial,DEVICE_001,689.8716892,79.46829106,176.3248065,0,37.92472498,3.305591863,82.64662333,14.63930494,3.68905176,62.3594855,112.6594432,518.0786968,33.69647912,33.26913751,12.9716,11.99825317,36.44188774,7.347444608,77.5946,475.0510067,grid,134.6738193,62.08609949,1011.311816,1.791120269,106.0424484,125.1722934,39.92315347
46.4893852,231,129.7215801,1175.559118,57.77554023,35.53837036,34.6179058,1/7/2000 2:00,Industrial,DEVICE_001,407.4710676,38.7861754,94.49187232,1,36.13415615,3.089916216,94.16736459,9.334334825,4.129583235,148.9039995,106.2154186,521.31722,39.74990493,110.2068472,12.9716,37.33514665,34.20527056,7.320362313,77.5946,574.1851846,grid,93.1029435,22.94293239,987.7366187,2.738631476,96.70399248,140.9259949,36.50831328
73.63590239,88,110.4822242,1114.678959,14.84040753,69.70340314,27.98380787,1/7/2000 3:00,Rural,DEVICE_001,721.7304336,79.97578293,61.57812953,1,20.07312623,1.533338828,40.67431915,7.877913149,3.12300241,81.60353877,79.20547902,398.8128478,83.70203153,43.57178355,12.9716,92.89625377,36.28657194,6.273412017,77.5946,498.2886862,grid,105.0743247,74.10604132,969.7730698,1.805310652,80.72196099,33.17471935,36.89742696
36.1567101,209,29.26617522,1196.527468,37.37216611,66.90873791,31.07115489,1/7/2000 4:00,Urban,DEVICE_001,701.9126395,62.41779191,75.48306098,0,26.40119128,1.528308475,26.86645352,7.541262121,3.359337578,65.85389319,56.92079589,408.7609853,71.16145344,114.5103617,12.9716,38.88418945,36.36786575,8.155811222,77.5946,548.2714013,grid,120.4839734,65.22711472,979.765973,1.571647181,102.8168988,66.06492601,24.98017472
183.9487276,31,70.15636356,1396.949551,85.44941226,37.50392255,30.86493417,1/7/2000 5:00,Industrial,DEVICE_001,668.935114,80.67995455,69.04166206,0,28.43548484,2.331414194,87.27099226,18.32612334,1.802465484,137.8905461,103.0728669,508.4719813,44.9941033,66.30135836,12.9716,32.70275505,41.76720464,6.641210064,77.5946,735.6275584,grid,79.78190785,131.3884255,952.6299763,3.118757476,104.7388331,130.693505,31.53404798
21.08846777,153,183.4878595,1101.124828,14.79492289,50.88092477,28.83118825,1/7/2000 6:00,Rural,DEVICE_001,366.2721712,55.87810238,68.49256689,1,24.59432567,1.155231849,49.08141248,6.154974539,2.149321333,129.3431749,60.2355748,393.6354594,33.9360459,77.62760355,12.9716,58.07983689,41.7387948,6.590860891,77.5946,657.8940838,grid,22.16884033,44.15934233,958.9506761,1.87931554,86.46174232,19.42284352,21.34511828
107.0948394,212,63.12114032,1004.256956,65.56897885,48.77795592,32.76386295,1/7/2000 7:00,Industrial,DEVICE_001,486.4077602,52.74242912,127.7842533,1,23.99143232,2.295420204,82.91576452,20.84230488,1.64758244,189.5279261,112.9366741,522.7975712,71.43691874,67.43815112,12.9716,84.14215749,39.88615264,7.238274961,77.5946,747.0985361,solar,85.19491585,145.3427919,1003.588273,2.89513452,101.2565328,160.1545153,21.89835874
42.18454246,337,46.08107698,1327.208412,85.63029225,57.19013902,32.66219844,1/7/2000 8:00,Industrial,DEVICE_001,468.4006565,84.90364395,86.87711637,0,20.75569013,3.17054275,91.05136633,17.71480832,1.9971814,140.9434648,108.6607805,490.8181787,64.34446356,19.87877095,12.9716,19.28320848,25.3914314,6.683335025,77.5946,441.5799987,grid,92.15775652,144.1393368,950.0008144,2.757127599,85.20921809,152.0933764,39.97785224
75.38223611,247,108.1014968,1395.586928,52.43852933,49.75312046,28.41986735,1/7/2000 9:00,Urban,DEVICE_001,512.0613834,45.07015605,103.7209575,0,32.8673945,2.018975218,42.63591101,4.793953597,1.899547121,104.502647,78.85589935,421.3554459,54.27117147,48.21944019,12.9716,94.87186387,39.84301914,7.751574802,77.5946,743.012503,grid,114.3615264,44.66843003,979.159608,1.874486929,83.21618875,62.0387764,26.53278499
186.6907208,38,197.4170817,960.3824871,81.66296861,63.14914455,30.36650231,1/7/2000 10:00,Industrial,DEVICE_001,389.439236,80.65273952,198.4258,0,25.25020581,1.64471928,73.96899883,26.87933087,3.077795146,180.37638,130.4852936,502.5169394,51.81668695,16.40180291,12.9716,81.55655931,26.76415602,7.114390018,77.5946,376.8930234,grid,70.43233647,58.72727377,986.5757127,2.808604783,76.14030849,134.7241428,34.96367824
49.10501959,280,63.56994887,1043.924468,52.91998092,49.37210189,32.24544359,1/7/2000 11:00,Industrial,DEVICE_001,771.6310204,59.04123435,152.6471373,1,21.04694357,2.333704668,84.23311464,13.43167346,3.250755023,132.622343,134.9312019,493.9276659,43.00885656,76.63971508,12.9716,26.312523,25.04543145,7.346735168,77.5946,749.8696762,grid,27.86124239,135.3778037,953.8244094,2.892273643,91.56241355,138.6201024,36.13330106
193.8498175,316,140.9843985,985.1831939,48.84751055,46.55329549,34.1825698,1/7/2000 12:00,Urban,DEVICE_001,599.2110083,60.84572655,192.3471001,0,24.61958621,2.284679723,30.94375009,7.006426399,4.779789683,121.1370444,58.98913146,442.344789,70.17667539,56.39053245,12.9716,74.08071651,57.30582869,7.611507965,77.5946,498.0832008,grid,49.72862681,145.3271109,1018.115471,1.644703638,23.23958711,113.5217306,37.16046542
57.04298786,119,157.0915308,1108.764847,34.19971998,50.2121753,31.58876684,1/7/2000 13:00,Urban,DEVICE_001,487.4859398,48.50809689,71.38348325,1,36.03827906,2.327805199,33.80127453,6.659924346,1.782282588,68.94329931,56.72068933,435.2772362,88.24008167,94.46827173,12.9716,44.64628504,44.19800053,6.610606567,77.5946,491.564435,grid,60.8315215,72.0814744,965.8287732,1.728579526,106.3001373,102.1460099,39.95256595
153.4818995,215,62.77475792,1170.210587,12.66448297,74.87860398,29.9257916,1/7/2000 14:00,Rural,DEVICE_001,528.6416827,64.38253204,107.3209212,0,37.02978363,1.63901215,53.81165611,6.532424052,3.566702841,100.9015848,58.31203639,401.6350877,40.54291475,30.35410531,12.9716,46.20652103,46.37960232,6.467254869,77.5946,580.4398595,grid,100.4284138,54.93958639,971.2939104,2.053031105,105.2620057,30.83122466,24.82992971
118.4019077,178,151.0789428,1349.295802,19.3775399,73.66406792,29.90362086,1/7/2000 15:00,Rural,DEVICE_001,551.2411432,49.51267178,133.2097705,1,29.6613249,1.360406121,38.7850482,7.222851794,4.269037076,77.87959083,74.33887259,386.449161,65.8269972,23.92509672,12.9716,80.49610832,36.07174681,8.641265709,77.5946,773.3105845,grid,89.90896265,83.65316186,971.2759759,1.984493237,8.363437549,29.24176378,20.80701654
179.206171,261,86.20096389,1290.688551,31.56753405,59.02312094,33.39010208,1/7/2000 16:00,Urban,DEVICE_001,620.26745,32.35616485,61.51370928,1,28.32141341,2.061602403,35.75433639,9.341885435,3.240965855,76.48228375,35.97051282,425.5148538,55.45110334,51.72820656,12.9716,96.65063272,56.35923568,7.301171108,77.5946,371.5016141,solar,59.85354163,106.2876889,966.1291663,1.808720489,99.96892631,93.8484378,28.22383036
119.718786,176,133.8150495,1272.55714,74.56992743,49.22865261,30.10011964,1/7/2000 17:00,Industrial,DEVICE_001,582.0557425,46.31991632,50.62811654,1,39.55707387,4.607510154,81.59268152,7.490985693,2.02001461,104.0017619,110.6089564,489.8677899,56.8013233,111.5573191,12.9716,21.39902856,45.51721958,7.236280829,77.5946,508.5039388,grid,148.1121348,48.28643215,950.1031675,1.744770069,19.82003476,144.1410691,22.6016134
116.2206594,343,134.0353479,1111.424968,61.3370486,53.51199548,32.61133691,1/7/2000 18:00,Industrial,DEVICE_001,763.7263879,30.3827426,150.5651501,1,24.01129319,3.264145492,76.92597443,22.40073068,2.05020092,231.926017,120.1373651,496.3902042,45.24883681,86.69850873,12.9716,47.85672132,50.76679478,6.106836451,77.5946,735.4573949,grid,94.80847471,113.1062444,1001.054136,2.266254504,43.53866824,182.5343875,20.44851778
55.18244007,71,116.4394431,1404.868532,40.69294061,61.89580927,27.75296759,1/7/2000 19:00,Urban,DEVICE_001,573.6335673,88.70128722,146.2729275,0,24.30718566,2.379053099,45.38239593,4.412922316,1.157012212,82.26268475,61.29551351,419.127844,79.50809254,53.17621685,12.9716,53.28474473,34.74249876,7.493928908,77.5946,528.2245148,grid,43.21175084,17.23203,1017.679185,1.726086229,90.50344947,89.10424148,27.20853654
49.92128517,81,36.25215861,1182.7723,19.47519157,63.68709527,25.32642332,1/7/2000 20:00,Rural,DEVICE_001,796.4711067,87.94483259,111.6183215,1,25.83734354,2.144888251,48.20551981,7.033877897,2.221776906,103.6698253,79.15705042,398.9683932,59.11533625,64.48629952,12.9716,43.86806353,58.40047523,7.662509165,77.5946,439.6206039,grid,24.24954617,16.90122899,965.7005438,1.94629387,23.48738805,14.18809298,35.67476502
184.9680472,265,170.3544492,1487.462963,15.56959814,76.64117193,31.98090559,1/7/2000 21:00,Rural,DEVICE_001,733.141231,53.70931785,123.4466114,1,23.45514637,1.289482188,47.3207494,4.651111472,3.978414716,77.59526344,55.26489977,405.0581829,62.60435113,14.68449629,12.9716,42.68702113,52.81845161,7.676522613,77.5946,541.1573816,solar,31.40027949,64.08027872,996.4133034,2.266036617,99.06620777,39.19747614,31.32361382
79.01087579,356,77.74041169,1280.485283,53.87651414,37.53177142,36.1159377,1/7/2000 22:00,Industrial,DEVICE_001,443.8297315,73.70225126,112.3164501,1,27.58731196,3.391138849,62.88830887,21.04956045,1.190071029,200.5991756,120.136062,518.3509041,48.28565477,118.2262281,12.9716,14.70418008,54.15793852,8.121093508,77.5946,523.4986257,solar,44.43408197,59.48624689,1001.932743,1.764277923,100.6954305,163.548981,26.25555978
86.97480589,121,53.57333187,975.7588449,31.33825152,49.18940496,31.83830835,1/7/2000 23:00,Urban,DEVICE_001,768.7678466,50.7483659,53.60075673,0,38.21668454,1.676886345,36.59856392,6.938914401,1.87718113,88.54388724,44.58487289,437.7531089,40.90850794,81.63684004,12.9716,71.69847585,26.8877707,6.532445505,77.5946,761.9372907,solar,32.49539226,54.18865015,1009.389777,1.561272634,63.35878938,131.642696,33.08684011
156.7682585,6,27.33952548,1305.706537,18.43898969,44.96885041,36.1743103,1/8/2000 0:00,Urban,DEVICE_001,402.364879,70.26558943,100.3057409,0,32.30695681,1.960864668,20.9030623,7.992014425,3.824929994,89.1445975,66.97471245,416.5439049,35.15462329,37.82146787,12.9716,49.25929754,30.83852831,6.756669403,77.5946,692.8704691,solar,36.11938337,78.74276677,979.5840438,2.0794159,5.734375247,76.77550114,24.64036361
80.98822684,175,126.3607298,1095.062409,14.19327894,68.17337748,24.44978144,1/8/2000 1:00,Rural,DEVICE_001,717.8523688,78.32580258,76.56233831,0,28.23893097,1.439757632,33.42714894,5.174663164,4.130606251,130.3329102,62.25718056,382.8624614,72.84714846,72.36796533,12.9716,27.53144224,31.42506399,8.432191396,77.5946,577.3020001,solar,49.91332362,54.90270152,971.2051634,2.222060472,38.00938532,30.4957852,20.28762892
191.3712404,314,141.9615851,1311.796318,52.80002928,35.70056289,32.27637732,1/8/2000 2:00,Industrial,DEVICE_001,521.2804821,86.80537468,64.76362837,0,38.68821589,2.928510092,108.3708177,20.02746275,2.82127364,135.7288421,110.7580796,508.1851678,41.7740569,17.5904721,12.9716,83.44301521,30.83636893,8.841511851,77.5946,794.766755,solar,34.27230334,36.91610859,972.7706594,2.170556357,75.94659561,148.6208998,35.28706773
